"","Gram","Count"
"37089","smoker",140
"37090","smokestack",11
"37091","smokiness",27
"37092","smoking",990
"37093","smoky",198
"37094","smolder",7
"37095","smooch",54
"37096","smoochy",4
"37097","smoot",6
"37098","smooth",1992
"37099","smoothen",2
"37100","smoother",134
"37101","smoothing",57
"37102","smoothly",371
"37103","smoothness",51
"37104","smore",2
"37105","smorgasbord",19
"37106","smote",16
"37107","smother",32
"37108","smothered",100
"37109","smothering",27
"37110","smout",1
"37111","smriti",1
"37112","smudge",62
"37113","smudged",32
"37114","smudgeproof",1
"37115","smudger",2
"37116","smudgy",6
"37117","smug",149
"37118","smuggle",32
"37119","smuggler",12
"37120","smuggling",72
"37121","smugly",26
"37122","smugness",25
"37123","smush",15
"37124","smutty",10
"37125","smyth",41
"37126","snack",830
"37127","snackman",5
"37128","snaffle",3
"37129","snafu",14
"37130","snag",115
"37131","snagged",66
"37132","snaggletooth",3
"37133","snaggy",1
"37134","snail",157
"37135","snails",70
"37136","snake",526
"37137","snakebite",6
"37138","snakehead",1
"37139","snakemouth",1
"37140","snakeskin",9
"37141","snaking",31
"37142","snaky",4
"37143","snap",669
"37144","snapback",2
"37145","snapdragon",10
"37146","snape",14
"37147","snapped",450
"37148","snapper",46
"37149","snappily",1
"37150","snapping",180
"37151","snappish",1
"37152","snappy",55
"37153","snaps",186
"37154","snapshot",126
"37155","snare",42
"37156","snark",47
"37157","snarl",37
"37158","snarlingly",1
"37159","snarly",4
"37160","snatched",122
"37161","snatcher",6
"37162","snatching",43
"37163","snaw",1
"37164","sneak",639
"37165","sneaker",29
"37166","sneakiness",2
"37167","sneaking",223
"37168","sneaky",148
"37169","snee",2
"37170","sneer",51
"37171","sneerer",1
"37172","sneering",25
"37173","sneeringly",3
"37174","sneery",1
"37175","sneeze",52
"37176","sneezeless",1
"37177","sneezer",1
"37178","sneezing",59
"37179","sneezy",6
"37180","snell",11
"37181","snew",1
"37182","snibble",1
"37183","snicker",38
"37184","snickering",17
"37185","snicket",8
"37186","snide",34
"37187","snideness",1
"37188","sniff",198
"37189","sniffer",16
"37190","sniffily",3
"37191","sniffing",94
"37192","sniffle",20
"37193","sniffly",6
"37194","sniffy",5
"37195","snifter",17
"37196","snip",73
"37197","snipe",12
"37198","sniping",18
"37199","snipper",2
"37200","snippet",114
"37201","snipping",16
"37202","snippy",10
"37203","snitch",16
"37204","snivel",1
"37205","sniveling",9
"37206","snively",1
"37207","snivy",1
"37208","snob",107
"37209","snobbery",33
"37210","snobbish",19
"37211","snobbishly",1
"37212","snobbishness",2
"37213","snobby",40
"37214","snocker",1
"37215","snog",5
"37216","snood",22
"37217","snook",5
"37218","snooker",16
"37219","snookered",2
"37220","snoop",48
"37221","snoopy",29
"37222","snoot",5
"37223","snootiness",2
"37224","snooty",29
"37225","snooze",75
"37226","snoozer",2
"37227","snoozy",1
"37228","snore",29
"37229","snorer",3
"37230","snoring",72
"37231","snorkel",43
"37232","snort",45
"37233","snorting",35
"37234","snorty",2
"37235","snottily",1
"37236","snotty",48
"37237","snout",29
"37238","snouted",1
"37239","snow",3038
"37240","snowball",55
"37241","snowbank",10
"37242","snowbell",1
"37243","snowbird",3
"37244","snowbound",2
"37245","snowcap",6
"37246","snowdrift",3
"37247","snowdrop",5
"37248","snowfall",74
"37249","snowflake",145
"37250","snowflight",1
"37251","snowiness",1
"37252","snowland",1
"37253","snowless",5
"37254","snowmobile",33
"37255","snowplow",7
"37256","snowscape",1
"37257","snowshoe",3
"37258","snowshoeing",15
"37259","snowstorm",50
"37260","snowsuit",9
"37261","snowy",220
"37262","snub",12
"37263","snubbed",12
"37264","snubbing",6
"37265","snuck",132
"37266","snuff",57
"37267","snuffing",7
"37268","snuffle",3
"37269","snuffles",2
"37270","snuffling",9
"37271","snuffy",1
"37272","snug",102
"37273","snuggle",167
"37274","snugly",52
"37275","snugness",1
"37276","sny",1
"37277","so",167083
"37278","soak",462
"37279","soakage",1
"37280","soaked",430
"37281","soaker",15
"37282","soaking",275
"37283","soap",759
"37284","soapbox",49
"37285","soaper",1
"37286","soaplike",1
"37287","soapmaker",1
"37288","soapmaking",2
"37289","soapstone",2
"37290","soapsuds",1
"37291","soapy",71
"37292","soar",112
"37293","soaring",153
"37294","soaringly",2
"37295","sobbing",162
"37296","sobbingly",1
"37297","sobby",1
"37298","sober",256
"37299","sobering",73
"37300","soberly",11
"37301","soberness",1
"37302","sobriety",71
"37303","sobriquet",3
"37304","soc",55
"37305","soccer",648
"37306","sociability",5
"37307","sociable",52
"37308","sociably",1
"37309","social",7190
"37310","socialism",210
"37311","socialist",419
"37312","socialistic",11
"37313","socialite",29
"37314","sociality",2
"37315","socialization",42
"37316","socialize",66
"37317","socially",333
"37318","socialness",1
"37319","societal",166
"37320","society",4887
"37321","sociobiological",2
"37322","sociocultural",3
"37323","socioeconomic",41
"37324","sociological",50
"37325","sociologically",2
"37326","sociologist",22
"37327","sociology",80
"37328","sociopolitical",11
"37329","sock",320
"37330","socket",73
"37331","sockeye",3
"37332","sockless",10
"37333","soco",2
"37334","sod",70
"37335","soda",775
"37336","sodalite",2
"37337","sodded",1
"37338","sodden",33
"37339","sodding",22
"37340","sodium",203
"37341","soe",32
"37342","soever",3
"37343","sofa",447
"37344","soft",3190
"37345","softball",116
"37346","soften",221
"37347","softener",21
"37348","softening",47
"37349","softish",4
"37350","softly",277
"37351","softness",108
"37352","softwood",1
"37353","softy",5
"37354","sog",12
"37355","sogginess",2
"37356","soggy",133
"37357","soh",7
"37358","soho",113
"37359","soil",898
"37360","soiled",56
"37361","soiling",8
"37362","soiree",29
"37363","sojourn",52
"37364","sojourner",7
"37365","sok",1
"37366","soke",2
"37367","sol",107
"37368","sola",15
"37369","solace",136
"37370","solander",1
"37371","solanine",1
"37372","solanum",2
"37373","solar",779
"37374","solarium",4
"37375","sold",2746
"37376","soldado",1
"37377","soldan",3
"37378","solder",31
"37379","soldering",19
"37380","soldier",596
"37381","soldiering",9
"37382","soldierly",1
"37383","sole",526
"37384","solea",1
"37385","soleil",29
"37386","solely",530
"37387","solemn",131
"37388","solemnity",26
"37389","solemnization",4
"37390","solemnly",56
"37391","solenoid",5
"37392","solent",1
"37393","soler",3
"37394","soles",93
"37395","soleus",3
"37396","solfeggio",1
"37397","soli",8
"37398","solicit",40
"37399","solicitation",19
"37400","solicited",22
"37401","soliciting",37
"37402","solicitor",107
"37403","solicitous",8
"37404","solicitously",1
"37405","solicitude",6
"37406","solid",1693
"37407","solidago",2
"37408","solidaristic",1
"37409","solidarity",243
"37410","solidary",1
"37411","solidification",1
"37412","solidify",47
"37413","solidish",1
"37414","solidity",19
"37415","solidly",60
"37416","soliloquy",14
"37417","solipsism",8
"37418","solipsistic",8
"37419","solitaire",27
"37420","solitarily",1
"37421","solitary",203
"37422","solitude",197
"37423","solo",828
"37424","soloist",28
"37425","solon",15
"37426","solstice",112
"37427","solstitial",2
"37428","soluble",32
"37429","solum",2
"37430","solute",3
"37431","solution",1770
"37432","solvable",6
"37433","solve",771
"37434","solvency",10
"37435","solvent",22
"37436","solver",13
"37437","soma",15
"37438","somatic",11
"37439","somatically",3
"37440","somber",80
"37441","somberly",6
"37442","sombre",33
"37443","sombrero",6
"37444","sombreroed",1
"37445","some",88932
"37446","somebody",1245
"37447","someday",732
"37448","somehow",3083
"37449","someone",15169
"37450","someplace",121
"37451","somers",25
"37452","somersault",14
"37453","somerset",92
"37454","something",34716
"37455","sometime",903
"37456","sometimes",10760
"37457","someway",22
"37458","someways",1
"37459","somewhat",2236
"37460","somewhere",3315
"37461","somewheres",1
"37462","somewhither",1
"37463","sommelier",35
"37464","somnambulism",2
"37465","somnambulist",4
"37466","somniferous",1
"37467","somnolence",3
"37468","somnolent",5
"37469","somnus",2
"37470","son",7072
"37471","sonar",30
"37472","sonata",29
"37473","sonatina",1
"37474","song",6447
"37475","songbird",29
"37476","songbook",20
"37477","songcraft",3
"37478","songfest",8
"37479","songless",1
"37480","songster",1
"37481","songstress",13
"37482","songy",7
"37483","sonic",240
"37484","sonnet",66
"37485","sonny",75
"37486","sonority",6
"37487","sonorous",10
"37488","sons",986
"37489","sonship",28
"37490","sonsy",3
"37491","sontag",16
"37492","sook",19
"37493","sooky",1
"37494","soon",9669
"37495","sooner",771
"37496","soonish",3
"37497","soot",65
"37498","sooth",24
"37499","soothe",111
"37500","soother",5
"37501","soothing",250
"37502","soothingly",5
"37503","soothsayer",6
"37504","soothsaying",1
"37505","sop",28
"37506","soph",11
"37507","sophia",149
"37508","sophistic",1
"37509","sophistically",1
"37510","sophisticate",3
"37511","sophisticated",495
"37512","sophistication",99
"37513","sophistry",10
"37514","sophomore",151
"37515","sophomoric",12
"37516","sophy",3
"37517","soporific",3
"37518","soppiness",1
"37519","sopping",11
"37520","soppy",10
"37521","soprano",59
"37522","sora",16
"37523","sorage",1
"37524","sorbitol",1
"37525","sorcerer",65
"37526","sorceress",26
"37527","sorcery",69
"37528","sordid",54
"37529","sordino",3
"37530","sore",597
"37531","sorely",99
"37532","soreness",59
"37533","sorghum",45
"37534","sori",27
"37535","sorority",63
"37536","sorrel",25
"37537","sorrento",3
"37538","sorrily",1
"37539","sorrow",400
"37540","sorrowful",45
"37541","sorrowfully",6
"37542","sorrowing",3
"37543","sorry",4177
"37544","sort",5953
"37545","sortable",1
"37546","sorted",320
"37547","sorter",12
"37548","sortie",5
"37549","sortiment",1
"37550","sorty",1
"37551","soso",1
"37552","sostenuto",4
"37553","sot",7
"37554","soteriological",3
"37555","soteriology",4
"37556","sotol",1
"37557","sots",2
"37558","sotted",1
"37559","sottish",1
"37560","sou",7
"37561","soubise",1
"37562","soubrette",1
"37563","souchong",3
"37564","souffle",29
"37565","sough",5
"37566","sought",827
"37567","soul",3610
"37568","souled",2
"37569","soulful",100
"37570","soulfully",5
"37571","soulish",1
"37572","soulless",69
"37573","soullessness",1
"37574","sound",5884
"37575","soundboard",17
"37576","sounder",6
"37577","sounding",541
"37578","soundless",8
"37579","soundlessly",3
"37580","soundly",54
"37581","soundness",17
"37582","soundproof",10
"37583","soundproofing",1
"37584","soup",1851
"37585","souper",8
"37586","souple",1
"37587","soupy",24
"37588","sour",892
"37589","source",2878
"37590","soured",34
"37591","sourer",1
"37592","souring",7
"37593","sourish",3
"37594","sourly",2
"37595","sourness",37
"37596","soursop",8
"37597","sousaphone",2
"37598","sousaphonist",1
"37599","souse",2
"37600","soutane",1
"37601","souter",2
"37602","south",6078
"37603","southard",2
"37604","southbound",17
"37605","southeast",197
"37606","southeastern",48
"37607","southeasternmost",1
"37608","southeastwards",1
"37609","souther",3
"37610","southerland",1
"37611","southerly",8
"37612","southern",1644
"37613","southerner",19
"37614","southernmost",17
"37615","southernwood",2
"37616","southland",10
"37617","southpaw",3
"37618","southron",2
"37619","southward",26
"37620","southwardly",1
"37621","southwards",15
"37622","southwest",233
"37623","southwester",1
"37624","southwesterly",3
"37625","southwestern",76
"37626","souvenir",123
"37627","sov",5
"37628","sovereign",277
"37629","sovereignty",226
"37630","sovietism",1
"37631","sovietization",4
"37632","sovran",1
"37633","sow",114
"37634","sowan",1
"37635","sower",16
"37636","sowing",52
"37637","sown",61
"37638","soy",528
"37639","soya",101
"37640","soybean",35
"37641","spa",315
"37642","space",6922
"37643","spaced",138
"37644","spaceless",1
"37645","spacer",7
"37646","spaceship",96
"37647","spaciness",1
"37648","spacing",69
"37649","spacious",120
"37650","spaciousness",9
"37651","spack",1
"37652","spacy",3
"37653","spad",6
"37654","spade",80
"37655","spaded",1
"37656","spadefoot",1
"37657","spader",12
"37658","spadework",1
"37659","spading",1
"37660","spadix",1
"37661","spae",1
"37662","spaghetti",382
"37663","spak",1
"37664","spalding",19
"37665","spall",6
"37666","spalling",1
"37667","spalt",2
"37668","span",504
"37669","spandy",1
"37670","spangle",14
"37671","spangled",34
"37672","spangler",3
"37673","spangly",3
"37674","spaniel",20
"37675","spanker",3
"37676","spanking",192
"37677","spanky",16
"37678","spann",9
"37679","spanner",10
"37680","spar",22
"37681","spare",927
"37682","spareness",2
"37683","sparge",18
"37684","sparger",2
"37685","sparhawk",8
"37686","sparing",32
"37687","sparingly",46
"37688","spark",426
"37689","sparked",211
"37690","sparkiness",1
"37691","sparking",37
"37692","sparkle",351
"37693","sparkler",13
"37694","sparklet",1
"37695","sparkliness",1
"37696","sparkling",314
"37697","sparkly",302
"37698","sparks",260
"37699","sparky",48
"37700","sparred",2
"37701","sparring",41
"37702","sparrow",158
"37703","sparse",119
"37704","sparsely",31
"37705","sparsity",2
"37706","spart",2
"37707","spartacist",3
"37708","spasm",20
"37709","spasmed",5
"37710","spasmic",1
"37711","spasmodic",7
"37712","spasmodically",1
"37713","spastic",19
"37714","spastically",2
"37715","spasticity",5
"37716","spat",95
"37717","spatchcock",1
"37718","spate",47
"37719","spatial",75
"37720","spatiality",1
"37721","spatialization",1
"37722","spatially",7
"37723","spatiotemporal",2
"37724","spatter",7
"37725","spattering",5
"37726","spatting",1
"37727","spatula",253
"37728","spave",1
"37729","spavin",1
"37730","spavined",1
"37731","spawn",98
"37732","spawning",28
"37733","spay",14
"37734","spaying",3
"37735","speak",4170
"37736","speakable",2
"37737","speaker",754
"37738","speakership",2
"37739","speaking",3122
"37740","spean",1
"37741","spear",138
"37742","spearfish",4
"37743","spearhead",21
"37744","spearing",11
"37745","spearman",4
"37746","spearmint",20
"37747","spec",75
"37748","special",7821
"37749","specialism",3
"37750","specialist",452
"37751","speciality",47
"37752","specialization",24
"37753","specialize",81
"37754","specialized",176
"37755","specially",261
"37756","specialness",10
"37757","specialty",291
"37758","speciation",1
"37759","specie",8
"37760","species",1190
"37761","specific",2843
"37762","specifically",1534
"37763","specification",73
"37764","specificity",30
"37765","specifist",1
"37766","specify",101
"37767","specimen",81
"37768","specious",12
"37769","speck",70
"37770","specked",2
"37771","speckle",3
"37772","speckled",56
"37773","speckling",3
"37774","specks",33
"37775","specky",5
"37776","specs",79
"37777","spectacle",182
"37778","spectacled",1
"37779","spectacles",54
"37780","spectacular",659
"37781","spectacularly",86
"37782","spectator",101
"37783","spectatorial",3
"37784","spectatorship",2
"37785","specter",34
"37786","spectra",10
"37787","spectral",33
"37788","spectrographically",1
"37789","spectrometer",6
"37790","spectrometry",3
"37791","spectroscope",3
"37792","spectroscopy",3
"37793","spectrum",566
"37794","specular",2
"37795","speculate",128
"37796","speculation",266
"37797","speculative",146
"37798","speculatively",1
"37799","speculator",4
"37800","speculum",1
"37801","sped",128
"37802","speech",1914
"37803","speechless",100
"37804","speechlessly",1
"37805","speechlessness",3
"37806","speechmaker",2
"37807","speed",2539
"37808","speedboat",4
"37809","speeder",7
"37810","speedily",27
"37811","speediness",2
"37812","speeding",192
"37813","speedometer",8
"37814","speedster",6
"37815","speedway",36
"37816","speedy",126
"37817","speer",11
"37818","spell",736
"37819","spellbind",1
"37820","spellbinder",58
"37821","spellbinding",16
"37822","spellbound",31
"37823","speller",5
"37824","spelling",388
"37825","spellwork",2
"37826","spelt",65
"37827","spelunker",3
"37828","spence",25
"37829","spencer",283
"37830","spend",5543
"37831","spender",15
"37832","spending",2755
"37833","spendthrift",8
"37834","spent",6909
"37835","sperling",3
"37836","spermaceti",2
"37837","spermatogenesis",6
"37838","spermatogenic",1
"37839","spermatozoa",5
"37840","spermatozoon",2
"37841","spew",62
"37842","spewing",79
"37843","spex",9
"37844","sphere",239
"37845","spheric",1
"37846","spherical",31
"37847","spherically",1
"37848","sphincter",11
"37849","sphinx",42
"37850","sphinxlike",1
"37851","sphygmomanometer",3
"37852","spica",39
"37853","spice",786
"37854","spiceberry",1
"37855","spicebush",2
"37856","spiced",197
"37857","spiceless",1
"37858","spicer",7
"37859","spicery",1
"37860","spicily",1
"37861","spiciness",51
"37862","spicing",11
"37863","spicy",709
"37864","spider",535
"37865","spidered",1
"37866","spiderlike",1
"37867","spiderweb",10
"37868","spidery",18
"37869","spied",92
"37870","spiegel",21
"37871","spiel",32
"37872","spieler",1
"37873","spier",1
"37874","spiff",3
"37875","spiffed",6
"37876","spiffiness",1
"37877","spiffing",5
"37878","spiffy",31
"37879","spigot",28
"37880","spike",188
"37881","spiked",71
"37882","spikenard",1
"37883","spiker",3
"37884","spikiness",1
"37885","spiking",15
"37886","spiky",57
"37887","spill",289
"37888","spillage",11
"37889","spiller",8
"37890","spillway",4
"37891","spilt",46
"37892","spin",746
"37893","spina",37
"37894","spinach",641
"37895","spinal",148
"37896","spindle",38
"37897","spindled",2
"37898","spindler",4
"37899","spindling",4
"37900","spindly",19
"37901","spindrift",2
"37902","spine",405
"37903","spined",1
"37904","spineless",21
"37905","spinelessness",1
"37906","spink",1
"37907","spinnaker",6
"37908","spinner",49
"37909","spinney",4
"37910","spinning",471
"37911","spinningly",1
"37912","spinster",29
"37913","spinsterish",1
"37914","spinsterly",1
"37915","spiny",2
"37916","spiral",313
"37917","spiraled",22
"37918","spirally",5
"37919","spiration",2
"37920","spire",40
"37921","spirea",2
"37922","spirit",4407
"37923","spirited",168
"37924","spiritedly",1
"37925","spiritedness",4
"37926","spirithood",4
"37927","spiriting",2
"37928","spiritism",2
"37929","spiritist",1
"37930","spiritless",1
"37931","spiritual",2425
"37932","spiritualism",14
"37933","spiritualist",8
"37934","spirituality",289
"37935","spiritualize",1
"37936","spiritually",327
"37937","spiritus",3
"37938","spiro",16
"37939","spirograph",1
"37940","spirt",4
"37941","spiry",1
"37942","spital",3
"37943","spitball",3
"37944","spite",604
"37945","spiteful",36
"37946","spitefully",6
"37947","spitefulness",1
"37948","spitfire",20
"37949","spitting",122
"37950","spittle",22
"37951","spittoon",5
"37952","spitz",8
"37953","splash",373
"37954","splashed",80
"37955","splasher",3
"37956","splashing",86
"37957","splashy",12
"37958","splat",26
"37959","splatter",48
"37960","splay",5
"37961","splayed",12
"37962","spleen",34
"37963","splender",4
"37964","splendid",202
"37965","splendidly",26
"37966","splendidness",2
"37967","splendiferous",2
"37968","splendor",82
"37969","splenic",1
"37970","splice",13
"37971","spliceable",1
"37972","splicing",7
"37973","spline",10
"37974","splint",25
"37975","splinter",36
"37976","splintery",4
"37977","split",1279
"37978","splitter",66
"37979","splitting",152
"37980","splodge",3
"37981","splosh",2
"37982","splotch",4
"37983","splotchy",16
"37984","splurge",104
"37985","splutter",34
"37986","spoil",299
"37987","spoilage",5
"37988","spoiled",329
"37989","spoiler",166
"37990","spoiling",76
"37991","spoilsport",3
"37992","spoilt",76
"37993","spoke",1821
"37994","spoken",1037
"37995","spokesman",374
"37996","spokeswoman",93
"37997","spondylitis",3
"37998","spondylosis",1
"37999","spong",5
"38000","sponge",329
"38001","spongecake",1
"38002","sponged",131
"38003","sponger",2
"38004","sponging",46
"38005","spongy",34
"38006","sponsor",512
"38007","sponsorship",121
"38008","spontaneity",51
"38009","spontaneous",276
"38010","spontaneously",111
"38011","spoof",45
"38012","spoofer",1
"38013","spook",34
"38014","spookily",6
"38015","spookiness",1
"38016","spooky",184
"38017","spool",51
"38018","spoon",950
"38019","spoonbill",2
"38020","spooner",16
"38021","spoonflower",7
"38022","spoonful",105
"38023","spooning",20
"38024","spor",2
"38025","sporadic",98
"38026","sporadically",52
"38027","sporangia",1
"38028","spore",7
"38029","sporran",3
"38030","sport",1090
"38031","sportable",1
"38032","sportiness",1
"38033","sporting",404
"38034","sportingly",1
"38035","sportive",4
"38036","sports",1919
"38037","sportsman",25
"38038","sportsmanship",27
"38039","sportswear",9
"38040","sporty",62
"38041","spot",3209
"38042","spotless",70
"38043","spotlessly",3
"38044","spotlight",382
"38045","spotlighter",1
"38046","spotted",694
"38047","spotter",20
"38048","spotting",138
"38049","spotty",71
"38050","spousal",14
"38051","spouse",531
"38052","spout",63
"38053","spouting",49
"38054","spouty",1
"38055","spraddle",1
"38056","sprain",20
"38057","sprang",94
"38058","sprat",2
"38059","sprawl",45
"38060","sprawling",92
"38061","spray",1131
"38062","sprayer",36
"38063","spread",2667
"38064","spreaded",2
"38065","spreader",9
"38066","spreading",482
"38067","spree",141
"38068","sprent",2
"38069","spriest",1
"38070","sprig",46
"38071","sprigged",1
"38072","sprightliness",1
"38073","sprightly",20
"38074","spring",5465
"38075","springboard",37
"38076","springbok",15
"38077","springer",36
"38078","springful",1
"38079","springiness",1
"38080","springing",49
"38081","springlike",6
"38082","springtail",2
"38083","springtide",1
"38084","springtime",150
"38085","springwood",4
"38086","springy",60
"38087","sprinkle",797
"38088","sprinkled",269
"38089","sprinkler",37
"38090","sprinkling",113
"38091","sprint",194
"38092","sprinter",36
"38093","sprit",8
"38094","sprite",59
"38095","sprocket",17
"38096","sprout",147
"38097","sprouting",102
"38098","spruce",101
"38099","sprue",6
"38100","sprung",144
"38101","spry",13
"38102","spud",19
"38103","spume",1
"38104","spun",222
"38105","spunkiness",1
"38106","spur",131
"38107","spurge",1
"38108","spurious",27
"38109","spurn",9
"38110","spurred",81
"38111","spurrier",5
"38112","spurt",32
"38113","sputter",14
"38114","sputtering",20
"38115","sputum",9
"38116","spy",452
"38117","spyglass",4
"38118","squab",3
"38119","squabble",23
"38120","squabbling",33
"38121","squad",474
"38122","squadron",54
"38123","squalene",2
"38124","squalid",17
"38125","squall",17
"38126","squalor",29
"38127","squam",3
"38128","squama",2
"38129","squamous",7
"38130","squander",35
"38131","squandermania",3
"38132","square",2369
"38133","squared",57
"38134","squarely",103
"38135","squaring",13
"38136","squarish",3
"38137","squark",1
"38138","squash",555
"38139","squashy",7
"38140","squat",135
"38141","squatted",25
"38142","squatter",39
"38143","squatting",40
"38144","squatty",1
"38145","squawfish",1
"38146","squawk",18
"38147","squawker",2
"38148","squawking",29
"38149","squawky",2
"38150","squawroot",1
"38151","squeak",44
"38152","squeaker",5
"38153","squeaking",21
"38154","squeaky",69
"38155","squeal",65
"38156","squealing",64
"38157","squeamish",42
"38158","squeamishness",5
"38159","squeegee",6
"38160","squeezable",4
"38161","squeeze",669
"38162","squeezer",3
"38163","squeezing",140
"38164","squeezy",14
"38165","squelch",20
"38166","squelcher",2
"38167","squelching",8
"38168","squelchy",4
"38169","squib",5
"38170","squid",99
"38171","squidge",3
"38172","squidgy",5
"38173","squiffy",4
"38174","squiggle",14
"38175","squiggly",9
"38176","squinch",1
"38177","squint",43
"38178","squinted",37
"38179","squinting",41
"38180","squinty",8
"38181","squire",38
"38182","squirm",54
"38183","squirming",49
"38184","squirmy",18
"38185","squirrel",201
"38186","squirt",95
"38187","squirting",17
"38188","squirty",3
"38189","squish",56
"38190","squishy",70
"38191","squitter",1
"38192","sri",297
"38193","sruti",2
"38194","st",6015
"38195","staab",1
"38196","stab",188
"38197","stabber",4
"38198","stabbing",107
"38199","stability",365
"38200","stabilization",24
"38201","stabilize",56
"38202","stabilizer",14
"38203","stable",598
"38204","stableboy",2
"38205","stabler",5
"38206","stabling",1
"38207","stably",3
"38208","staccato",25
"38209","stachys",1
"38210","stack",577
"38211","stacker",4
"38212","stade",6
"38213","stadia",6
"38214","stadium",483
"38215","staff",2795
"38216","staffed",61
"38217","staffer",34
"38218","stag",66
"38219","stage",3732
"38220","stagecoach",19
"38221","stagecraft",4
"38222","staged",145
"38223","stager",2
"38224","stagewise",2
"38225","stagger",39
"38226","staggering",205
"38227","staggeringly",20
"38228","staggers",17
"38229","staghorn",1
"38230","staginess",2
"38231","staging",112
"38232","stagnancy",4
"38233","stagnant",79
"38234","stagnantly",2
"38235","stagnate",14
"38236","stagnation",45
"38237","staid",35
"38238","stain",396
"38239","stainable",2
"38240","stainer",3
"38241","staining",42
"38242","stainless",173
"38243","stair",80
"38244","staircase",151
"38245","stairhead",1
"38246","stairstep",2
"38247","stairway",81
"38248","staith",2
"38249","stake",407
"38250","stakeholder",20
"38251","stalactite",2
"38252","stale",184
"38253","stalemate",35
"38254","staleness",5
"38255","stalk",146
"38256","stalked",73
"38257","stalker",139
"38258","stalking",182
"38259","stalky",2
"38260","stall",367
"38261","staller",1
"38262","stalling",68
"38263","stallion",37
"38264","stallman",5
"38265","stalwart",50
"38266","stalwartly",2
"38267","stam",9
"38268","stamen",5
"38269","stamina",118
"38270","stammer",13
"38271","stammering",19
"38272","stamp",2857
"38273","stampede",52
"38274","stamper",94
"38275","stamping",544
"38276","stampman",4
"38277","stance",323
"38278","stanch",4
"38279","stand",5433
"38280","standage",1
"38281","standard",2306
"38282","standardbred",2
"38283","standardization",15
"38284","standardize",9
"38285","standardized",104
"38286","standee",1
"38287","stander",16
"38288","standing",3046
"38289","standish",9
"38290","standoff",25
"38291","standoffish",6
"38292","standoffishness",1
"38293","standout",103
"38294","standpipe",2
"38295","standpoint",122
"38296","standstill",54
"38297","stane",2
"38298","stang",4
"38299","stanhope",18
"38300","stank",17
"38301","stanza",61
"38302","stanze",4
"38303","staphylococci",1
"38304","staphylococcus",4
"38305","staple",309
"38306","stapled",43
"38307","stapler",24
"38308","stapling",3
"38309","star",3948
"38310","starboard",18
"38311","starbright",1
"38312","starch",144
"38313","starched",18
"38314","starchy",29
"38315","starcraft",18
"38316","stardom",64
"38317","stare",591
"38318","starfish",47
"38319","starfruit",3
"38320","stargazer",6
"38321","stargazing",5
"38322","staring",917
"38323","stark",391
"38324","starkly",24
"38325","starkness",7
"38326","starless",9
"38327","starlet",31
"38328","starlight",28
"38329","starling",19
"38330","starlit",11
"38331","starlite",1
"38332","starn",1
"38333","starred",159
"38334","starring",476
"38335","starry",92
"38336","starshine",5
"38337","starship",76
"38338","start",15214
"38339","starter",385
"38340","starting",4930
"38341","startingly",1
"38342","startle",15
"38343","startling",162
"38344","startlingly",28
"38345","starty",1
"38346","starvation",127
"38347","starve",99
"38348","starved",100
"38349","starver",1
"38350","stary",2
"38351","stases",1
"38352","stash",1085
"38353","stasis",40
"38354","state",11246
"38355","statecraft",2
"38356","stated",1411
"38357","statehood",22
"38358","stateless",20
"38359","stately",65
"38360","statement",2435
"38361","stater",2
"38362","stateroom",5
"38363","stateside",25
"38364","statesman",68
"38365","statesmanship",19
"38366","stateswoman",2
"38367","static",233
"38368","statically",2
"38369","statics",3
"38370","station",2527
"38371","stationary",111
"38372","stationer",2
"38373","stationery",84
"38374","stationmaster",2
"38375","statism",18
"38376","statist",30
"38377","statistic",97
"38378","statistical",163
"38379","statistically",87
"38380","statistician",6
"38381","statistics",655
"38382","stator",2
"38383","statuary",7
"38384","statue",335
"38385","statuesque",10
"38386","statuette",6
"38387","stature",114
"38388","status",1734
"38389","statute",94
"38390","statutorily",4
"38391","statutory",90
"38392","staunch",58
"38393","staunchly",21
"38394","stave",72
"38395","staving",2
"38396","staw",3
"38397","stawn",1
"38398","stay",7276
"38399","stayed",1943
"38400","stayer",1
"38401","stays",658
"38402","staysail",1
"38403","stead",63
"38404","steadfast",107
"38405","steadfastly",32
"38406","steadfastness",16
"38407","steadier",6
"38408","steadily",289
"38409","steadiness",8
"38410","steading",5
"38411","steadman",7
"38412","steady",717
"38413","steadying",10
"38414","steak",600
"38415","steal",741
"38416","stealer",13
"38417","stealing",417
"38418","stealth",96
"38419","stealthily",18
"38420","stealthiness",1
"38421","stealthy",23
"38422","steam",705
"38423","steamboat",16
"38424","steamboating",1
"38425","steamer",58
"38426","steaming",145
"38427","steamship",13
"38428","steamy",100
"38429","stearate",4
"38430","stearic",13
"38431","stearin",1
"38432","stearone",2
"38433","stearyl",23
"38434","steed",39
"38435","steek",1
"38436","steel",864
"38437","steeler",7
"38438","steelhead",10
"38439","steeliness",1
"38440","steeling",6
"38441","steelmaker",2
"38442","steelworker",2
"38443","steelworks",6
"38444","steely",62
"38445","steen",5
"38446","steenbock",1
"38447","steenbok",1
"38448","steep",431
"38449","steeper",30
"38450","steeple",21
"38451","steeplechase",13
"38452","steeplechaser",1
"38453","steeplechasing",1
"38454","steepled",1
"38455","steepletop",1
"38456","steeply",28
